Event ID,Event Name,Event Tags,Society ID,Society Name,Event Date
1685,Kickboxing and Krav Maga - Give It A Go 1- 01/02/24 (6:30),"Give it a Go, Free, £5 or less, Sports & Active, Alcohol-Free",187,Kickboxing + Krav Maga,01/02/2024 18:30
1686,Kickboxing and Krav Maga - Give It A Go 2- 01/02/24 (7:30),"Free, £5 or less, Alcohol-Free, Sports & Active, Give it a Go",187,Kickboxing + Krav Maga,01/02/2024 19:30
1687,LMDBC 2nd Semester GIAG,"Free, Give it a Go, Sports & Active, Academic, Fresh Start 2024",494,"Leeds Medics and Dentists Badminton Club (LMDBC), (Medics and Dentists)",26/01/2024 18:00
1688,Taekwondo Give it a Go!,"Free, Give it a Go, Fresh Start 2024, Sports & Active",352,Tae-Kwon-Do,31/01/2024 18:30
1689,Campus Walking Tour,"Free, Health, Wellbeing & Support, Global Community, Give it a Go, Fresh Start 2024",449,Leeds & You Programme,29/01/2024 13:30
1690,Monday Night Run GIAG,"Sports & Active, Free, Alcohol-Free, Give it a Go",93,Cross Country,05/02/2024 18:30
1691,Leeds & You City Chase,"Free, Health, Wellbeing & Support, Fresh Start 2024, Give it a Go, Global Community",449,Leeds & You Programme,29/01/2024 13:00
1692,Ballet Sem 2 Give it a Go,"Free, Give it a Go",33,Ballet,28/01/2024 10:00
1693,Welcome Back Social!,"Free, Give it a Go, Fresh Start 2024",456,Product Design Society (PDES),01/02/2024 20:00
1694,Street Open Class,Sports & Active,341,Street Dance,29/01/2024 19:30
1695,Street Open Class,,341,Street Dance,05/02/2024 19:30
1696,Street Open Class,,341,Street Dance,12/02/2024 19:30
1697,Street Open Class,,341,Street Dance,19/02/2024 19:30
1698,Street Open Class,,341,Street Dance,26/02/2024 19:30
1699,Street Open Class,,341,Street Dance,04/03/2024 19:30
1700,Street Open Class,£5 or less,341,Street Dance,11/03/2024 19:30
1701,Street Open Class,,341,Street Dance,18/03/2024 19:30
1702,Street Open Class,,341,Street Dance,22/04/2024 19:30
1703,Street Open Class,Sports & Active,341,Street Dance,29/04/2024 19:30
1704,GIAG Meanwood Valley Trail,"Free, Sports & Active, Give it a Go",313,Scout & Guide,03/02/2024 10:00
1705,University of Leeds City Chase,"Free, Health, Wellbeing & Support, Fresh Start 2024, Give it a Go",449,Leeds & You Programme,29/01/2024 13:00
1706,LMD Basketball Training,"£5 or less, Sports & Active, Postgraduate",462,Leeds Medics and Dentists Basketball Club,26/01/2024 18:30
1707,Give it a go,Give it a Go,377,Vibes: Bollywood Dance,31/01/2024 19:00
1708,Give it a Go - Wednesday 7th feb,"Free, Sports & Active, Give it a Go, Fresh Start 2024",146,Gymnastics,07/02/2024 13:30
1709,Tuesday Karaoke!!,Live Music & Performance,233,MedSoc (Medicine),16/01/2024 19:30
1710,Laser Zone FRIDAY,Alcohol-Free,233,MedSoc (Medicine),19/01/2024 19:15
1711,Laser zone THURSDAY,Alcohol-Free,233,MedSoc (Medicine),18/01/2024 19:15
1712,Her Campus x Media Soc GIAG,"Free, Give it a Go",152,Her Campus,05/02/2024 18:00
1713,Meditation,"Free, Alcohol-Free, Safety, Health, Wellbeing & Support",489,Wellbeing,16/02/2024 12:00
1715,Swing Dancing Class Feb. 08th,"Free, £5 or less, Sports & Active",350,Swing Dance,08/02/2024 18:45
1716,Swing Dancing Class Feb. 12th,"Free, £5 or less, Sports & Active",350,Swing Dance,12/02/2024 18:45
1717,Swing Dancing Class Feb. 15th,"Free, £5 or less, Sports & Active",350,Swing Dance,15/02/2024 18:45
1718,Swing Dancing Class Feb. 19th,"Free, £5 or less",350,Swing Dance,19/02/2024 18:45
1719,Swing Dancing Class Feb. 22nd,"£5 or less, Sports & Active",350,Swing Dance,22/02/2024 18:45
1720,Swing Dancing Class Feb. 26th,"£5 or less, Sports & Active",350,Swing Dance,26/02/2024 18:45
1721,Swing Dancing Class Feb. 29th,"£5 or less, Sports & Active",350,Swing Dance,29/02/2024 18:45
1722,Swing Dancing Class Mar. 04th,"£5 or less, Sports & Active",350,Swing Dance,04/03/2024 18:45
1723,Swing Dancing Class Mar. 07th,"£5 or less, Sports & Active",350,Swing Dance,07/03/2024 18:45
1724,Swing Dancing at LindyFridays,"£5 or less, Sports & Active",350,Swing Dance,23/02/2024 18:45
1725,Swing Dancing Class May 09th,"£5 or less, Sports & Active",350,Swing Dance,09/05/2024 18:45
1726,Swing Dancing Class May 02nd,,350,Swing Dance,02/05/2024 18:45
1727,X,"Free, £5 or less, Sports & Active",350,Swing Dance,30/09/2024 18:45
1728,X,"Free, £5 or less, Sports & Active",350,Swing Dance,30/09/2024 18:45
1729,X,"Free, £5 or less, Sports & Active",350,Swing Dance,30/09/2024 18:45
1730,Swing Dancing Class May. 02nd,"Free, £5 or less, Sports & Active",350,Swing Dance,02/05/2024 18:45
1731,Swing Dancing Class Apr. 29th,"Free, £5 or less, Sports & Active",350,Swing Dance,29/04/2024 18:45
1732,Sunday Swing Set (Social),"Free, £5 or less, Food & Drink, Club Nights & Gigs",350,Swing Dance,28/04/2024 18:00
1733,Swing Dancing Class Mar. 11th,"£5 or less, Sports & Active",350,Swing Dance,11/03/2024 18:45
1734,Swing Dancing Class Mar. 14th,"£5 or less, Sports & Active",350,Swing Dance,14/03/2024 18:45
1735,Swing Dancing Class Mar. 18th,"£5 or less, Sports & Active",350,Swing Dance,18/03/2024 18:45
1736,Swing Dancing Class Mar. 21st,"£5 or less, Sports & Active, Free",350,Swing Dance,21/03/2024 18:45
1737,Swing Revolution 2024,Live Music & Performance,350,Swing Dance,12/04/2024 18:45
1738,Swing Dancing at LindyFridays,"£5 or less, Sports & Active",350,Swing Dance,15/03/2024 18:45
1739,Pongal 2024,Cultural Calendar,483,Tamil Society,27/01/2024 13:00
1740,Semester 2 GIAG- Tuesday 30th Jan,"Give it a Go, Sports & Active, Fresh Start 2024",368,Trampoline,30/01/2024 19:00
1741,Fresh Start Festival Karting Give It a Go,"Sports & Active, Trips & Days Out, Fresh Start 2024, Give it a Go",244,Motorsport Society,31/01/2024 12:30
1742,Tour de Yorkshire Round 5 - Teamsport Leeds,"Alcohol-Free, Sports & Active, Trips & Days Out",244,Motorsport Society,31/01/2024 12:30
1743,Give It A Go - Sem 2,Give it a Go,100,Darts,29/01/2024 19:30
1744,Take Me Out!,Fresh Start 2024,7,African Caribbean,12/02/2024 18:00
1745,Physoc Chicken Chase,,281,Physics,02/03/2024 14:00
1746,Thackray Morris Dance GIAG,"Free, Sports & Active, Arts & Creative, Live Music & Performance, Global Community, Give it a Go, Welcome Week, Fresh Start 2024",128,Folk and Thackray Sage Morris,14/02/2024 19:30
1747,Women's Only Fresh Start Festival Give It a Go!,"Sports & Active, Trips & Days Out, Give it a Go, Fresh Start 2024",244,Motorsport Society,01/02/2024 15:30
1748,GIAG (Sem 2) - Quiz Evening w/ Her Campus Society,"Free, Fresh Start 2024, Give it a Go, Academic",202,Leeds Media Students,05/02/2024 18:00
1749,"Introductory Social - Come meet us over food, drinks and origami!",Free,565,Leeds Heart Beats,05/02/2024 16:00
1750,Term 2 ReFresher/GIAG,"Free, Health, Wellbeing & Support, Sports & Active, Trips & Days Out, Climate-Friendly, Give it a Go, Alcohol-Free, Fresh Start 2024",384,Wilderness Medicine,11/02/2024 09:00
1751,Sober Sundays ☕,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Food & Drink",439,Leeds Rock and Alternative Society,21/01/2024 14:00
1752,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,28/01/2024 14:00
1753,delete,,439,Leeds Rock and Alternative Society,04/02/2024 14:00
1754,Sober Sundays ☕,"Free, Health, Wellbeing & Support, Food & Drink, Arts & Creative",439,Leeds Rock and Alternative Society,11/02/2024 14:00
1755,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,18/02/2024 12:30
1756,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,25/02/2024 12:30
1757,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,03/03/2024 12:30
1758,delete,,439,Leeds Rock and Alternative Society,10/03/2024 14:00
1759,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,17/03/2024 12:30
1760,Sober Sundays ☕- EASTER SPECIAL,,439,Leeds Rock and Alternative Society,24/03/2024 12:30
1761,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,31/03/2024 14:00
1762,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,07/04/2024 14:00
1763,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,14/04/2024 14:00
1764,Sober Sundays ☕- NEW TERM RESET,,439,Leeds Rock and Alternative Society,21/04/2024 12:30
1765,Sober Sundays ☕,,439,Leeds Rock and Alternative Society,28/04/2024 12:30
1766,Delete,,439,Leeds Rock and Alternative Society,05/05/2024 14:00
1767,Delete,,439,Leeds Rock and Alternative Society,12/05/2024 14:00
1768,Delete,,439,Leeds Rock and Alternative Society,19/05/2024 14:00
1769,Delete,,439,Leeds Rock and Alternative Society,26/05/2024 14:00
1770,Delete,,439,Leeds Rock and Alternative Society,02/06/2024 14:00
1771,Delete,,439,Leeds Rock and Alternative Society,09/06/2024 14:00
1772,Dodgeball GIAG (Give it a Go),Give it a Go,107,Dodgeball,10/02/2024 12:00
1773,Tattoo Focused Life Drawing,"£5 or less, Arts & Creative",22,Art,16/01/2024 18:30
1774,Magazine Collage Posters,"£5 or less, Arts & Creative",22,Art,18/01/2024 17:00
1775,BUKC 2024 Round 1- PFI,Sports & Active,244,Motorsport Society,07/02/2024 08:00
1776,BUKC 2024 Round 2- Buckmore Park,Sports & Active,244,Motorsport Society,14/02/2024 08:00
1777,Latin movie night,"Free, Give it a Go",235,Mexican,31/01/2024 18:00
1778,Bongos Bingo,,63,Business School Society (LUBS),16/02/2024 17:15
1779,Canned Heat Tasting 2024,,293,Real Ale,26/01/2024 19:00
1780,DUPLICATE Super Bowl - Dry Dock,Food & Drink,12,American Football,11/02/2024 21:30
1781,Super Bowl - Dry Dock,Food & Drink,12,American Football,11/02/2024 21:30
1782,Wellbeing Pilates,"Free, Health, Wellbeing & Support, Sports & Active, Fresh Start 2024",455,University of Leeds Events,30/01/2024 13:30
1783,Wellbeing Yoga,"Free, Health, Wellbeing & Support, Sports & Active, Fresh Start 2024",455,University of Leeds Events,02/02/2024 12:00
1784,ELEVATE,Club Nights & Gigs,342,Student Action for Refugees,01/02/2024 18:30
1785,LAMMPS Choir Refreshers GIAG,"Give it a Go, Free, Health, Wellbeing & Support, Live Music & Performance, Fresh Start 2024, Cultural Calendar",196,LAMMPS,29/01/2024 20:00
1788,Bachata - Give It a Go,"Free, Sports & Active, Give it a Go, Fresh Start 2024",307,Salsa,29/01/2024 20:00
1789,Cuban Salsa - Give It a Go,"Free, Sports & Active, Give it a Go, Fresh Start 2024",307,Salsa,01/02/2024 20:00
1790,Crossbody Salsa - Give It a Go,"Free, Sports & Active, Give it a Go, Fresh Start 2024",307,Salsa,30/01/2024 19:00
1791,HistSoc Refreshers GIAG Pub Quiz,"Free, Give it a Go",156,History,01/02/2024 19:45
1792,Kitty Cafe Oneshot,,104,DiceSoc,06/03/2024 15:00
1793,Teddy Bear Hospital GIAG Semester 2,"Campaigns & Volunteering, Health, Wellbeing & Support, Free, Give it a Go",354,Teddy Bear Hospital,31/01/2024 13:00
1794,Teddy Bear Hospital Leader Training Semester 2,"Health, Wellbeing & Support, Campaigns & Volunteering",354,Teddy Bear Hospital,01/02/2024 13:00
1796,Board Games Night at Chance and Counters!,Sports & Active,313,Scout & Guide,07/02/2024 17:45
1800,Family and Friends Fun Day,"Free, Health, Wellbeing & Support, Food & Drink, Family-Friendly, Fresh Start 2024",449,Leeds & You Programme,03/02/2024 10:00
1801,Jenny Saville Inspired Life Drawing Session,"Other, £5 or less, Arts & Creative",22,Art,23/01/2024 18:30
1802,Abstract Impasto Canvas Painting,"Other, £5 or less, Arts & Creative, Alcohol-Free, Health, Wellbeing & Support",22,Art,25/01/2024 17:00
1803,BACKSTAGE GIVE IT A GO,"Free, Cinema & Theatre, Give it a Go",29,Backstage,03/02/2024 12:00
1804,BCSoc Spring GIAG,"Free, Give it a Go, Fresh Start 2024",58,British Chinese,01/02/2024 20:00
1805,Fresh Start CPR Workshop,"Fresh Start 2024, Free",565,Leeds Heart Beats,31/01/2024 10:30
1806,Semester 2 Brazilian Jiu Jitsu Give it a Go Session 1,"Free, Sports & Active, Give it a Go, Fresh Start 2024",55,Brazilian Jiu Jitsu,02/02/2024 19:30
1807,Semester 2 Brazilian Jiu Jitsu Give it a go session 2,"Free, Sports & Active, Give it a Go, Fresh Start 2024",55,Brazilian Jiu Jitsu,02/02/2024 20:45
1808,Bullet Journalling,"Other, £5 or less, Arts & Creative",22,Art,01/02/2024 17:00
1809,Creating for Cause Society X Art Society - Tote Bag Painting,"Other, £5 or less, Alcohol-Free, Arts & Creative",22,Art,15/02/2024 16:30
1810,Watercolour Architectural Painting,"Other, £5 or less, Alcohol-Free, Arts & Creative",22,Art,22/02/2024 19:00
1811,Women in Leadership Society X Art Society - Jewellery Making,"£5 or less, Other, Arts & Creative",22,Art,29/02/2024 16:30
1812,Walk and Draw,"£5 or less, Trips & Days Out, Arts & Creative",22,Art,07/03/2024 17:00
1813,Knitted Coasters,"Other, £5 or less, Alcohol-Free, Arts & Creative",22,Art,14/03/2024 17:00
1814,Art Bonanza,"£5 or less, Alcohol-Free, Arts & Creative",22,Art,21/03/2024 17:00
1815,Leeds Griffins Training,"Free, £5 or less, Sports & Active, Give it a Go, Fresh Start 2024",291,Quadball,20/01/2024 13:00
1816,Cutting Edge Suturing Series 2024,Academic,96,Cutting Edge,31/01/2024 18:45
1817,Continuous Line Life Drawing Session (GIAG),"Free, Other, Arts & Creative, Give it a Go, Fresh Start 2024",22,Art,30/01/2024 18:30
1818,Regular Life Drawing Session,"Other, £5 or less, Arts & Creative",22,Art,06/02/2024 18:30
1819,Valentines Day Life Drawing,"Other, £5 or less, Arts & Creative",22,Art,13/02/2024 18:30
1820,School of Media and Communication Society X Art Society Life Drawing Collaboration,"Other, £5 or less, Arts & Creative",22,Art,20/02/2024 18:30
1821,LGBT+ Society X Art Society Queer Life Drawing Collaboration,"Other, £5 or less, Arts & Creative",22,Art,27/02/2024 18:30
1822,Regular Life Drawing Session,"Other, £5 or less, Arts & Creative",22,Art,05/03/2024 18:30
1823,Coloured Light Life Drawing Session,"Other, £5 or less, Arts & Creative",22,Art,12/03/2024 18:30
1824,CompSoc Fridge-To-Fridge Pt.2,Other,86,CompSoc,16/02/2024 19:00
1825,Regular Life Drawing Session,"Other, £5 or less, Arts & Creative",22,Art,19/03/2024 18:30
1826,RocSoc's Big Fat Quiz of The Year,"£5 or less, Alcohol-Free, Health, Wellbeing & Support, Family-Friendly, Academic",108,Earth Sciences (RocSoc),25/01/2024 20:00
1827,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,19/01/2024 18:30
1828,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,02/02/2024 18:30
1829,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,09/02/2024 18:30
1830,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,16/02/2024 18:30
1831,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,23/02/2024 18:30
1832,LMD Basketball Training,,462,Leeds Medics and Dentists Basketball Club,01/03/2024 18:30
1833,Neurology Revision Session (in person),"£5 or less, Free, Alcohol-Free, Academic, Postgraduate",530,PA Soc (Physician Associate Society),24/01/2024 17:00
1834,LAMMPS Cabaret,Live Music & Performance,196,LAMMPS,27/01/2024 19:30
1835,Life Drawing Session w/ Art Soc,"£5 or less, Arts & Creative",202,Leeds Media Students,20/02/2024 18:30
1836,Plant Pot Decorating GIAG,"Give it a Go, Arts & Creative, Climate-Friendly",492,Sustainability Society for the Faculty of Environment,06/02/2024 14:30
1837,Documentary Night,,492,Sustainability Society for the Faculty of Environment,13/02/2024 19:00
1838,"GIAG: Guest lecture on ""How to make a diagnosis in emergency department using AI""","Give it a Go, Free, Academic",559,Engineering Excellence,02/02/2024 13:00
1839,Ba Daun Jin,"Health, Wellbeing & Support, Free",489,Wellbeing,07/02/2024 12:15
1844,Day Trip to York,"Trips & Days Out, Fresh Start 2024",397,Trips Programme,03/02/2024 09:00
1845,Real Ale GIAG! Station Pub Crawl 2024,"Give it a Go, Food & Drink, Fresh Start 2024",293,Real Ale,01/02/2024 19:00
1846,LUU Musical Theatre Society Presents: Beauty and The Beast (SAT Matinee),"Cinema and Theatre, Arts & Creative",249,Musical Theatre Society,02/03/2024 19:00
1847,LUU Musical Theatre Society Presents: Beauty and The Beast (THURS Eve),"Cinema & Theatre, Arts & Creative",249,Musical Theatre Society,29/02/2024 19:00
1848,LUU Musical Theatre Society Presents: Beauty and The Beast (FRI Eve),"Cinema & Theatre, Arts & Creative",249,Musical Theatre Society,01/03/2024 19:00
1849,LUU Musical Theatre Society Presents: Beauty and The Beast (SAT Evening),,249,Musical Theatre Society,02/03/2024 19:00
1850,Leeds Griffins Weekly Training,"Free, £5 or less, Sports & Active, Give it a Go, Fresh Start 2024",291,Quadball,27/01/2024 14:00
1851,Leeds Griffins Quadball Give it a Go!,"Free, £5 or less, Alcohol-Free, Sports & Active, Give it a Go, Welcome Week, Fresh Start 2024",291,Quadball,03/02/2024 14:00
1852,BSL: Descriptive Signs Teaching,"Free, Academic, Give it a Go, Fresh Start 2024",536,British Sign Language,02/02/2024 18:00
1853,GIAG for LGBTQIA+ Medics x BSL - LGBTQIA+ Signs,"Free, Academic, Give it a Go, Fresh Start 2024",536,British Sign Language,09/02/2024 18:00
1854,LUU Sexual Health Stall,"Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Fresh Start 2024",489,Wellbeing,02/02/2024 10:00
1855,Archery GIAG Semester 2,"Free, Sports & Active, Give it a Go",20,Archery,01/02/2024 20:45
1856,Semester 2 GIAG - Baking Society x Creating For Cause,Give it a Go,32,Baking Society,06/02/2024 18:00
1859,Judo GIAG semester 2,"Give it a Go, Free, Alcohol-Free, Sports & Active, Fresh Start 2024",184,Judo,01/02/2024 20:30
1860,Searching for fulfilment: is there something more secure than my success?,Free,77,Christian Union,12/02/2024 12:00
1861,Searching for evidence: Can science explain everything?,Free,77,Christian Union,13/02/2024 12:00
1862,Searching for justice: Isn’t Christianity built on colonialism and oppression?,Free,77,Christian Union,14/02/2024 12:00
1863,Searching for significance: How can I make a difference that lasts? (GIAG),"Free, Fresh Start 2024, Give it a Go",77,Christian Union,15/02/2024 12:00
1864,Searching for restoration: can we save our planet?,Free,77,Christian Union,16/02/2024 12:00
1865,Searching for meaning: Is there a higher power out there?,Free,77,Christian Union,12/02/2024 19:30
